,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
41,2024-12-30 10:30:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:12:00+00:00,0.7249872599675231,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0011203527881392158), np.float64(0.00018446609864440774), np.float64(8.282095461346146e-05), np.float64(-0.00047573511014374604), np.float64(-0.0007035187550300148)]"
42,2024-12-30 10:31:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:13:00+00:00,0.8591279463265623,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0005259252302558866), np.float64(-6.799662556369239e-05), np.float64(-0.0003861846615132976), np.float64(-0.0006555647002001924), np.float64(-0.0005180445689607594)]"
43,2024-12-30 10:32:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:15:00+00:00,0.8611106521909666,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0001300644637131854), np.float64(-0.0002350252496496669), np.float64(-0.0006195624241341668), np.float64(-0.0006765666819387468), np.float64(-0.0005261710730119411)]"
44,2024-12-30 10:33:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:16:00+00:00,0.8628219930893487,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(4.537242822534162e-05), np.float64(-0.0003231714653241783), np.float64(-0.0009646970861351652), np.float64(-0.000439176188043489), np.float64(-0.000294949267716178)]"
45,2024-12-30 10:34:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:17:00+00:00,0.7846505285116151,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00033115621178103855), np.float64(-0.0009721893016943735), np.float64(-0.00045341714849333906), np.float64(-0.00030223125207510116), np.float64(-0.00018313126900000972)]"
46,2024-12-30 10:35:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:18:00+00:00,0.709854993501069,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0005947524933598134), np.float64(-0.0005256035482901995), np.float64(-0.00039032537518437626), np.float64(-0.0003321596668527974), np.float64(-0.0004276424699007432)]"
47,2024-12-30 10:37:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:20:00+00:00,0.1967893742158301,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0004101692095000501), np.float64(-0.0005001562658007357), np.float64(-0.00029758209512864976), np.float64(-0.00044980120625543835), np.float64(-0.0006579433680643571)]"
48,2024-12-30 10:38:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:21:00+00:00,-1.3102062263293104,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00035553105115435145), np.float64(-0.00016904355627267716), np.float64(-0.00019512249640647064), np.float64(-0.0003786802800796787), np.float64(-0.0003976375158474383)]"
49,2024-12-30 10:39:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:22:00+00:00,-0.9588771821610187,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0001355219119439983), np.float64(-0.00017252578706109352), np.float64(-0.00019184971456387472), np.float64(-0.0002004300056306398), np.float64(-0.00013373796985972604)]"
50,2024-12-30 10:40:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:23:00+00:00,-1.7976665982131923,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00017135192683535795), np.float64(-0.00018423256760950507), np.float64(-0.00020274581201344883), np.float64(-0.0001398175961898256), np.float64(-0.00021298356303709338)]"
